"","M","trait","beta_EM","se_EM","p_EM","beta_MO","se_MO","p_MO"
"632","ebi-a-GCST90002023","CD4 on Central Memory CD4+ T cell",0.0342734838785976,0.0336989427080021,0.309130008481829,-0.00944114044345136,0.0435823346629334,0.828498505314547
"633","ebi-a-GCST90002024","CD4 on naive CD4+ T cell",-0.00123794931431372,0.0368107088831824,0.97317208715545,0.00460747240719306,0.0432854642173971,0.91523018605185
"634","ebi-a-GCST90002025","CD4 on Effector Memory CD4+ T cell",-0.0138965302658736,0.0331249504207285,0.67483722060081,-0.0367331478080264,0.0446620974921526,0.410810568797342
"635","ebi-a-GCST90002026","CD4 on Terminally Differentiated CD4+ T cell",-0.0485719371295847,0.0288570627805703,0.0923381978353894,-0.0551776068376875,0.0453631594712472,0.223850549307162
"636","ebi-a-GCST90002027","CD4 on CD45RA+ CD4+ T cell",0.0140811536987012,0.0332660102979678,0.672084035902043,-0.0467725997182689,0.0385097691378245,0.224532223390868
"637","ebi-a-GCST90002028","CD19 on B cell",0.0445882811541883,0.0307958509651775,0.147654388363895,-0.0386870522429527,0.050219035961524,0.44108264604593
"638","ebi-a-GCST90002029","CD39 on CD39+ CD8+ T cell",0.00431748177197369,0.0312766675972244,0.890207526700226,-0.021852272504135,0.0429741623650826,0.61110419208031
"639","ebi-a-GCST90002030","CD39 on CD39+ activated CD4 regulatory T cell",-0.0118596433863859,0.028897484575929,0.681509609302276,-0.0168300804317993,0.0359780410117513,0.63993650937223
"640","ebi-a-GCST90002031","CD39 on CD39+ secreting CD4 regulatory T cell",-0.00274073744905298,0.0326049264879842,0.933009524109703,-0.0181652148571941,0.0187332933960941,0.332208287178646
"641","ebi-a-GCST90002032","CD39 on CD39+ CD4+ T cell",-0.00348034806785383,0.0315775629984029,0.912238189332136,0.0112916128968524,0.0208385735402473,0.587914179280223
"642","ebi-a-GCST90002033","CD39 on granulocyte",0.0208685557780999,0.0294026515434655,0.477858677082584,0.024953387670778,0.0303259914850537,0.410599946062255
"643","ebi-a-GCST90002034","CD39 on monocyte",-0.00400682534460611,0.0294924534257597,0.891932477010155,0.0174256720765271,0.0210090063108392,0.406856501350443
"644","ebi-a-GCST90002035","CD80 on myeloid Dendritic Cell",-0.0318917263539507,0.0291907763608175,0.274601303341726,0.0168651642016646,0.0417276363851858,0.686085855420454
"645","ebi-a-GCST90002036","CD80 on CD62L+ myeloid Dendritic Cell",-0.0297026637638008,0.0292445529244452,0.309789023160866,0.0700941896888083,0.0381712387851446,0.0663119680292608
"646","ebi-a-GCST90002037","CD80 on plasmacytoid Dendritic Cell",-0.0165447172578431,0.0314564184785472,0.598918221507898,-0.00465445930558641,0.0442639589809811,0.916254920246585
"647","ebi-a-GCST90002038","CD80 on CD62L+ plasmacytoid Dendritic Cell",-0.0163465152768021,0.0313659544160505,0.602258992404936,-0.004902863762256,0.0469054859241766,0.916751582003392
"648","ebi-a-GCST90002039","CD80 on monocyte",0.00400302852915523,0.0291899617663653,0.890922378549725,-0.022889493911701,0.0382883740795409,0.549961122704319
"649","ebi-a-GCST90002040","CD80 on granulocyte",-0.00869460471879725,0.0295596061395219,0.768652421430403,-0.00670331720733451,0.0337064335127668,0.842361680763257
"650","ebi-a-GCST90002041","CD45 on lymphocyte",0.0136266818098523,0.0379508505635937,0.719549230468145,-0.0625562337931461,0.0382431752810843,0.101892140278891
"651","ebi-a-GCST90002042","CD45 on CD33+ HLA DR+ CD14-",-0.00911605201259609,0.0390424008692365,0.81538010189651,0.0176483081368919,0.0481904984158613,0.714201170167635
"652","ebi-a-GCST90002043","CD45 on CD33+ HLA DR+ CD14dim",-0.0318852661909609,0.0416278348555971,0.443699962979993,0.0724556030553698,0.0456490842201007,0.112460527287878
"653","ebi-a-GCST90002044","CD45 on CD33dim HLA DR+ CD11b-",-0.0653978579880093,0.0435262054148887,0.132969602964038,0.00114505806745161,0.0604739226961577,0.984893165141497
"654","ebi-a-GCST90002045","CD45 on CD33- HLA DR-",-0.015469564394043,0.038335796097911,0.686559893152414,0.0497996366581476,0.0436311529492916,0.253712669391131
"655","ebi-a-GCST90002046","CD45 on CD33- HLA DR+",-0.00216199243136712,0.0381206181758883,0.954772610074756,-0.0147697560534975,0.0182124294675032,0.417382201363681
"656","ebi-a-GCST90002047","CD45 on Granulocytic Myeloid-Derived Suppressor Cells",-0.0597805149315457,0.0434321431336177,0.168694172330823,-0.00499034701893734,0.0525012526756163,0.924273554848523
"657","ebi-a-GCST90002048","CD45 on CD66b++ myelod cell",-0.022471824333787,0.0389171271089303,0.563650616150856,-0.00483361292019824,0.0428936318883509,0.910277631904363
"658","ebi-a-GCST90002049","CD45 on Monocytic Myeloid-Derived Suppressor Cells",-0.0510340303943003,0.0387058003808806,0.187332586175029,-0.015857849556657,0.0506561807097746,0.754243692395266
"659","ebi-a-GCST90002050","CD45 on CD33dim HLA DR-",-0.0700904089217904,0.0393353705546084,0.0747708808120659,0.0240780787989765,0.0533012682950653,0.651459490423791
"660","ebi-a-GCST90002051","CD45 on basophil",-0.0562731047908187,0.0393446848651284,0.152642586931782,0.0601486212477645,0.0426887374421769,0.158833850730526
"661","ebi-a-GCST90002052","CD45 on Immature Myeloid-Derived Suppressor Cells",-0.00175275718858176,0.0413628132535414,0.96619960381658,-0.0519997487256452,0.0388444538597604,0.18067943747135
"662","ebi-a-GCST90002053","CD45 on CD33+ HLA DR+",-0.00490121014448828,0.0389760570833001,0.899930411369632,-0.0133126725328446,0.0327729787172806,0.684589184782475
"663","ebi-a-GCST90002054","CD8 on Central Memory CD8+ T cell",-0.0209370675550361,0.0325267361779236,0.519777816853406,-0.00295062556865843,0.0478557878324808,0.950836295690941
"664","ebi-a-GCST90002055","CD8 on naive CD8+ T cell",-0.00577745737792687,0.031258879513613,0.853365420965701,0.0718247652517844,0.0410194667277898,0.0799472579509566
"665","ebi-a-GCST90002056","CD8 on Effector Memory CD8+ T cell",-0.0348825375370138,0.0291734493673942,0.231815737136193,-0.00918897106451005,0.0326057671884936,0.778081210979419
"666","ebi-a-GCST90002057","CD8 on Terminally Differentiated CD8+ T cell",-0.054842294998459,0.0359777003702769,0.127423472227486,-0.0785548672526758,0.0683407412182237,0.250366840869554
"667","ebi-a-GCST90002058","CD8 on CD8+ T cell",0.00830390290706521,0.032451219120174,0.798036717650546,0.0616154751916792,0.0397607991692558,0.121224622458728
"668","ebi-a-GCST90002059","CD8 on Natural Killer T",0.0187865516875251,0.0288452685428438,0.514861165359138,0.0778038773911118,0.0510791141039717,0.127707839847831
"669","ebi-a-GCST90002060","CD8 on HLA DR+ CD8+ T cell",0.0164215639663661,0.0307255443104612,0.59302355198736,-0.0215535157591166,0.0329402982735135,0.512905276220611
"670","ebi-a-GCST90002061","CD4 on CD39+ CD4+ T cell",-0.01221214335621,0.0294119901818961,0.677988405079597,-0.0113945184792433,0.0269941776058135,0.672944562329676
"671","ebi-a-GCST90002062","CD4 on CD28+ CD4+ T cell",0.0105245266266481,0.0358874604948844,0.769319805846705,0.0296255500618054,0.0472315234016046,0.530501242389886
"672","ebi-a-GCST90002063","CD4 on CD4 regulatory T cell",-0.0124369596594118,0.0342421941207939,0.716451239265705,-0.00870489431149461,0.0252999981209479,0.730795903889782
"673","ebi-a-GCST90002064","CD4 on resting CD4 regulatory T cell",-0.00695751977994019,0.034286055830566,0.839193154345389,0.0118955799947105,0.0664564664186046,0.857939208077752
"674","ebi-a-GCST90002065","CD4 on CD39+ resting CD4 regulatory T cell",0.0575240416766482,0.033176897887215,0.0829432181343341,0.000678149606446355,0.0535556038274304,0.989897030319837
"675","ebi-a-GCST90002066","CD4 on activated CD4 regulatory T cell",-0.0252729063718654,0.0320683486922532,0.43064111939685,-0.0130904641001443,0.0264279419144391,0.620369557613855
"676","ebi-a-GCST90002067","CD4 on CD39+ activated CD4 regulatory T cell",-0.0363728799308117,0.0289592741865964,0.209115575057551,-0.0622036405361904,0.0310305772515479,0.045006704583327
"677","ebi-a-GCST90002068","CD4 on secreting CD4 regulatory T cell",0.00854723748372566,0.0322053395691815,0.790702762555075,0.0164988869470225,0.0338729309742296,0.62620038951526
"678","ebi-a-GCST90002069","CD4 on CD39+ secreting CD4 regulatory T cell",-0.0136334174055647,0.0289485992281315,0.637674600773365,0.00519493418744643,0.0384778495740656,0.892603151771294
"679","ebi-a-GCST90002070","CD4 on activated & secreting CD4 regulatory T cell",-0.0112758430418707,0.0337775105707501,0.738510152217359,-0.00267564921241349,0.0278577343202889,0.923483318485233
"680","ebi-a-GCST90002071","SSC-A on myeloid Dendritic Cell",0.00473215532307997,0.0298068881713711,0.873857600766004,0.0091550202340134,0.0644515515330706,0.887044466113377
"681","ebi-a-GCST90002072","SSC-A on plasmacytoid Dendritic Cell",0.00960767585210853,0.0329752382025177,0.770775761106476,-0.0320134590631454,0.0373374074260729,0.391218444695709
"682","ebi-a-GCST90002073","SSC-A on monocyte",-0.0290474495563154,0.0294762175085046,0.324401230819808,0.0301846192980066,0.028664463528232,0.292325975420245
"683","ebi-a-GCST90002074","SSC-A on CD14+ monocyte",-0.0186237222733524,0.028336157927167,0.51102511572183,0.0131636324705537,0.0332668284522346,0.692327498748393
"684","ebi-a-GCST90002075","SSC-A on B cell",-0.000650484531336938,0.0362421155205956,0.9856800936531,0.0297379543897961,0.0653898364751822,0.649267910100202
"685","ebi-a-GCST90002076","SSC-A on Natural Killer",-0.0180280873809338,0.0287117581483473,0.530070034223476,-0.0011232318880965,0.0386831245800667,0.976835287475377
"686","ebi-a-GCST90002077","SSC-A on HLA DR+ Natural Killer",-0.0425228376552087,0.0342652652615776,0.2146095927214,0.02537522186773,0.03088931880331,0.411368040595674
"687","ebi-a-GCST90002078","SSC-A on granulocyte",-0.0209115599988007,0.0329557040499873,0.525731488741405,0.0283161774464266,0.040325171802952,0.482556891760031
"688","ebi-a-GCST90002079","SSC-A on lymphocyte",0.00135560917358442,0.0266024003882573,0.959358866732573,0.0326603263809403,0.051351067037639,0.524763123361203
"689","ebi-a-GCST90002080","SSC-A on T cell",0.0108305806503635,0.0271907758210213,0.690395652654941,0.0144635657017481,0.0647874712871979,0.823343789463675
"690","ebi-a-GCST90002081","SSC-A on CD4+ T cell",0.016503335557027,0.0275718934398845,0.549468682898588,0.0242091728952375,0.0533220070903447,0.649815575981848
"691","ebi-a-GCST90002082","SSC-A on CD8+ T cell",-0.00100767711904535,0.0252693175081334,0.96819079206654,-0.0517781369409206,0.0404472716838789,0.200496193688256
"692","ebi-a-GCST90002083","SSC-A on HLA DR+ T cell",-0.0467538438268071,0.0299564497157057,0.118588146904376,0.0189023602565933,0.0450543197974362,0.674817134037377
"693","ebi-a-GCST90002084","SSC-A on Natural Killer T",-0.0416037862287634,0.028452927620421,0.14368722559744,0.0337350948620009,0.0330948691561583,0.308039129048383
"694","ebi-a-GCST90002085","SSC-A on HLA DR+ CD4+ T cell",-0.0495903728865282,0.0296892772735885,0.0948575383934733,-0.0136195909682137,0.0423854846172262,0.747962769853867
"695","ebi-a-GCST90002086","SSC-A on HLA DR+ CD8+ T cell",-0.0381696819372719,0.0338462731566737,0.259431164167937,-0.0742382682004103,0.0604343048379384,0.219292078921905
"696","ebi-a-GCST90002087","CD11c on myeloid Dendritic Cell",0.0106859655575073,0.0291709568456719,0.714124756265515,-0.00943195037245725,0.0336730107993948,0.779397593924211
"697","ebi-a-GCST90002088","CD11c on CD62L+ myeloid Dendritic Cell",-9.50891233973856e-06,0.028426527381107,0.999733100913006,-0.0496407156289532,0.0424312368708652,0.242037309636023
"698","ebi-a-GCST90002089","CD11c on monocyte",-0.0270616348232613,0.0294184514188085,0.357632100747093,0.0454381518029757,0.0335336263287351,0.175416719725967
"699","ebi-a-GCST90002090","CD11c on granulocyte",0.0130044863860386,0.029799324633282,0.662545051199814,-0.0518608721138262,0.0501016241316784,0.300615865732866
"700","ebi-a-GCST90002091","CD11b on CD14+ monocyte",-0.0474987071173199,0.0398932375224946,0.233792748234642,0.0288237561484992,0.019173166855986,0.132751827316415
"701","ebi-a-GCST90002092","CD11b on Granulocytic Myeloid-Derived Suppressor Cells",0.00930360872823258,0.0682656262858981,0.891595659009845,0.00647620538189759,0.0315473077370452,0.837349058780351
"702","ebi-a-GCST90002093","CD11b on CD66b++ myeloid cell",0.00474046125870042,0.0389303407366611,0.903082929973351,-0.0438835214311656,0.0706434610935289,0.534469870313948
"703","ebi-a-GCST90002094","CD11b on Monocytic Myeloid-Derived Suppressor Cells",-0.0660995280655609,0.0389297674961388,0.0895233602064621,0.0190393961735986,0.0427953020785465,0.656395969588478
"704","ebi-a-GCST90002095","CD11b on CD33dim HLA DR-",-0.04439876675431,0.0394996043317744,0.261000014683765,-0.00135057197085523,0.0326137889223992,0.966968185955689
"705","ebi-a-GCST90002096","CD11b on basophil",-0.0393168299956787,0.0395505097132348,0.320178268146445,-0.030585530837746,0.0444097955513016,0.491004923857366
"706","ebi-a-GCST90002097","CD11b on CD33+ HLA DR+ CD14dim",-0.0558745521827654,0.0399604972686397,0.162039607827988,0.0287536469129412,0.0314526351294557,0.360617645762892
"707","ebi-a-GCST90002098","CD45RA on naive CD4+ T cell",7.23242344641489e-05,0.0331167049039714,0.998257485328134,-0.00424282111178091,0.0230305564044092,0.85383637373879
"708","ebi-a-GCST90002099","CD4RA on Terminally Differentiated CD4+ T cell",-0.0130611118301911,0.0288003200760603,0.650184576999654,0.0245209027349107,0.0220969406903083,0.267129734272673
"709","ebi-a-GCST90002100","CD45RA on naive CD8+ T cell",-0.00394617263013535,0.0284221912167733,0.889575594804264,-0.0260671513415274,0.0425879879406648,0.540486449758021
"710","ebi-a-GCST90002101","CD45RA on Terminally Differentiated CD8+ T cell",0.0114301345298627,0.0289051104066472,0.692520805952825,-0.0755269225367202,0.0583331810968798,0.19540627061668
"711","ebi-a-GCST90002102","CD45RA on resting CD4 regulatory T cell",-0.033083677076632,0.0274142408560311,0.227506770327654,-0.0152525095958438,0.0154728777448105,0.324251988963341
"712","ebi-a-GCST90002103","CD45RA on CD39+ resting CD4 regulatory T cell",-0.0309053890025209,0.0470912653456803,0.511639429265359,0.0252191993934024,0.038281575435627,0.510035993026039
"713","ebi-a-GCST90002104","HLA DR on myeloid Dendritic Cell",0.0251942602353043,0.0295090857035038,0.393227028697225,0.0186856842692007,0.0216944534526988,0.389066452222848
"714","ebi-a-GCST90002105","HLA DR on plasmacytoid Dendritic Cell",0.0074167450214085,0.0288685353539043,0.797244784968952,-0.0100243865288476,0.0188470290892421,0.59480805546554
"715","ebi-a-GCST90002106","HLA DR on Dendritic Cell",0.0200084619388293,0.0294463949115151,0.496828924583907,0.0205354250820073,0.019578725186492,0.294240597328865
"716","ebi-a-GCST90002107","HLA DR on Hematopoietic Stem Cell",0.0228350797661935,0.0706623302756412,0.74657577513976,NA,NA,NA
"717","ebi-a-GCST90002108","HLA DR on CD33+ HLA DR+ CD14-",0.00528564698829616,0.0387837471205012,0.891595899734308,-0.00543848790863276,0.0224584340903258,0.808657792042222
"718","ebi-a-GCST90002109","HLA DR on CD33+ HLA DR+ CD14dim",-0.00884553473285426,0.0387445973586764,0.819410152323178,-0.0433257612243842,0.0536606359460977,0.419434309269415
"719","ebi-a-GCST90002110","HLA DR on CD33dim HLA DR+ CD11b+",0.0124580323004412,0.0383697470635231,0.745420455497648,-0.00321824262833971,0.0232889475226354,0.890092193403803
"720","ebi-a-GCST90002111","HLA DR on CD33dim HLA DR+ CD11b-",-0.01305878304583,0.0379165687227112,0.730539206707243,0.00273551228509639,0.0283106968560237,0.923024449075875
"721","ebi-a-GCST90002112","HLA DR on CD33- HLA DR+",-0.0115825126257972,0.0400418382662241,0.772382219422969,0.0289061614226172,0.024386717755884,0.235889374573905
"722","ebi-a-GCST90002113","HLA DR on HLA DR+ T cell",0.00503627898019323,0.0277302584378935,0.85588351514995,-0.0541574049896853,0.0626080871221985,0.387026431155937
"723","ebi-a-GCST90002114","HLA DR on HLA DR+ CD4+ T cell",0.0132147199681166,0.027495585535145,0.630791984922867,0.0673651284452345,0.0841124902547645,0.423193429153012
"724","ebi-a-GCST90002115","HLA DR on HLA DR+ CD8+ T cell",-0.0126058516622946,0.027499332214753,0.646660970448905,-0.0476761040232462,0.0529020881734365,0.367474533281178
"725","ebi-a-GCST90002116","HLA DR on B cell",0.00742755672402609,0.0286426964838096,0.795390162821719,0.0208053174241359,0.0262969259179386,0.428845271346113
"726","ebi-a-GCST90002117","HLA DR on HLA DR+ Natural Killer",0.0268960315741541,0.0291409191731859,0.356025747137017,0.0214996447617842,0.0219565761390465,0.327486446838919
"727","ebi-a-GCST90002118","CD8 on CD28+ CD45RA- CD8+ T cell",0.00769773456907595,0.0299984228645618,0.797483990933346,0.0520018275074308,0.0480738158120746,0.279382330986066
"728","ebi-a-GCST90002119","CD8 on CD28+ CD45RA+ CD8+ T cell",-0.0106276222330754,0.0361124797537778,0.768534608720839,-0.000333857132693421,0.0293184330619716,0.990914463459521
"729","ebi-a-GCST90002120","CD8 on CD28- CD8+ T cell",-0.0174247336930244,0.0358718177281877,0.627144463509403,0.00108236596938447,0.0528391292534249,0.98365713596601
"730","ebi-a-GCST90002121","CD8 on CD39+ CD8+ T cell",-0.00347327007666856,0.0297292087696539,0.906994593617574,0.0115245052456042,0.0417689958583094,0.782616795880192
